application_id,crb_checked,crb_reason,tier3_cost,tier3_result,final_score,decision,recommended_amount
APP_007774,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_007775,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007776,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,10000.0
APP_007777,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 547, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",59.2,APPROVE_REDUCED,2100.0
APP_007778,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,2000.0
APP_007779,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007780,False,Sufficient data from Tier 1 and Tier 2,0,,71.6,APPROVE,3000.0
APP_007781,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 345, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",53.2,REJECT,0.0
APP_007782,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,20000.0
APP_007783,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",57.6,APPROVE_REDUCED,1400.0
APP_007784,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",59.2,APPROVE_REDUCED,2100.0
APP_007785,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,1000.0
APP_007786,False,Sufficient data from Tier 1 and Tier 2,0,,68.0,APPROVE_REDUCED,3500.0
APP_007787,False,Sufficient data from Tier 1 and Tier 2,0,,71.6,APPROVE,10000.0
APP_007788,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,3000.0
APP_007789,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,20000.0
APP_007790,False,Sufficient data from Tier 1 and Tier 2,0,,62.400000000000006,APPROVE_REDUCED,3500.0
APP_007791,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007792,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,3000.0
APP_007793,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 454, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,3000.0
APP_007794,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 534, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,15000.0
APP_007795,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 669, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",94.80000000000001,APPROVE,1000.0
APP_007796,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",66.4,APPROVE_REDUCED,14000.0
APP_007797,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007798,False,Sufficient data from Tier 1 and Tier 2,0,,70.0,APPROVE,10000.0
APP_007799,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 437, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,3500.0
APP_007800,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,1000.0
APP_007801,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,2000.0
APP_007802,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,700.0
APP_007803,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007804,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 613, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",83.6,APPROVE,2000.0
APP_007805,False,Tier 1 score too low (fraud likely),0,,27.6,REJECT,0.0
APP_007806,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_007807,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 504, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",59.6,APPROVE_REDUCED,14000.0
APP_007808,False,Sufficient data from Tier 1 and Tier 2,0,,63.2,APPROVE_REDUCED,1400.0
APP_007809,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007810,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007811,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007812,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 498, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",75.2,APPROVE,5000.0
APP_007813,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,7000.0
APP_007814,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_007815,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 492, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",72.4,APPROVE,5000.0
APP_007816,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 481, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",73.2,APPROVE,15000.0
APP_007817,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 560, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,1000.0
APP_007818,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007819,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 309, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",53.599999999999994,REJECT,0.0
APP_007820,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007821,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 481, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",66.4,APPROVE_REDUCED,10500.0
APP_007822,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",62.400000000000006,APPROVE_REDUCED,14000.0
APP_007823,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,5000.0
APP_007824,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.2,APPROVE_REDUCED,14000.0
APP_007825,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,15000.0
APP_007826,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",32.8,REJECT,0.0
APP_007827,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,700.0
APP_007828,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 674, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",77.6,APPROVE,2000.0
APP_007829,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,2100.0
APP_007830,False,Sufficient data from Tier 1 and Tier 2,0,,72.0,APPROVE,1000.0
APP_007831,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,2100.0
APP_007832,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",68.4,APPROVE_REDUCED,14000.0
APP_007833,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 570, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",72.4,APPROVE,10000.0
APP_007834,False,Sufficient data from Tier 1 and Tier 2,0,,71.6,APPROVE,5000.0
APP_007835,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,10000.0
APP_007836,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_007837,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 598, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",82.4,APPROVE,3000.0
APP_007838,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 490, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",74.4,APPROVE,2000.0
APP_007839,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 578, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",75.2,APPROVE,20000.0
APP_007840,False,Sufficient data from Tier 1 and Tier 2,0,,64.4,APPROVE_REDUCED,7000.0
APP_007841,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007842,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007843,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007844,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007845,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,2100.0
APP_007846,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,10000.0
APP_007847,False,Sufficient data from Tier 1 and Tier 2,0,,72.0,APPROVE,10000.0
APP_007848,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,1400.0
APP_007849,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 543, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",66.0,APPROVE_REDUCED,14000.0
APP_007850,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_007851,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,10000.0
APP_007852,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,1000.0
APP_007853,False,Sufficient data from Tier 1 and Tier 2,0,,66.0,APPROVE_REDUCED,700.0
APP_007854,False,Sufficient data from Tier 1 and Tier 2,0,,63.6,APPROVE_REDUCED,7000.0
APP_007855,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 449, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,2100.0
APP_007856,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007857,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,14000.0
APP_007858,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,700.0
APP_007859,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,2100.0
APP_007860,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,7000.0
APP_007861,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 381, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",52.400000000000006,REJECT,0.0
APP_007862,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,5000.0
APP_007863,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_007864,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,2100.0
APP_007865,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",53.2,REJECT,0.0
APP_007866,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 425, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",36.4,REJECT,0.0
APP_007867,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 544, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,2000.0
APP_007868,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,2100.0
APP_007869,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,10000.0
APP_007870,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_007871,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",68.4,APPROVE_REDUCED,14000.0
APP_007872,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007873,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007874,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 340, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",54.400000000000006,REJECT,0.0
APP_007875,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,700.0
APP_007876,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 417, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",43.2,REJECT,0.0
APP_007877,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,3500.0
APP_007878,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",70.4,APPROVE,15000.0
APP_007879,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_007880,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007881,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 491, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,10000.0
APP_007882,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 389, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,2100.0
APP_007883,False,Sufficient data from Tier 1 and Tier 2,0,,68.0,APPROVE_REDUCED,1400.0
APP_007884,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007885,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",49.2,REJECT,0.0
APP_007886,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 300, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",53.2,REJECT,0.0
APP_007887,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007888,False,Sufficient data from Tier 1 and Tier 2,0,,62.400000000000006,APPROVE_REDUCED,1400.0
APP_007889,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,1400.0
APP_007890,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 663, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",89.6,APPROVE,15000.0
APP_007891,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,15000.0
APP_007892,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.6,APPROVE,1000.0
APP_007893,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 474, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,10000.0
APP_007894,False,Sufficient data from Tier 1 and Tier 2,0,,68.0,APPROVE_REDUCED,1400.0
APP_007895,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007896,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007897,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 524, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,1000.0
APP_007898,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007899,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",62.0,APPROVE_REDUCED,1400.0
APP_007900,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,5000.0
APP_007901,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007902,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_007903,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007904,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",51.2,REJECT,0.0
APP_007905,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007906,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,1400.0
APP_007907,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 634, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,10000.0
APP_007908,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,3000.0
APP_007909,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,2000.0
APP_007910,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007911,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,5000.0
APP_007912,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 538, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",73.2,APPROVE,2000.0
APP_007913,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007914,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007915,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",69.6,APPROVE_REDUCED,10500.0
